ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO
815805,1523,ŠTREKLJEVEC,SEMIČ,454,7,,,1/1,,676,,,516763.41,59943.31,2024
815829,1171,SV. FLORIJAN,ROGAŠKA SLATINA,1520/6,6,,,1/1,,3017,,,552461.89,122892.88,2024
815832,2613,TRUŠKE,KOPER,1939/2,7,,,1/1,,1115,,,408658.56,39613.97,2024
815843,1214,RAJNKOVEC,ROGAŠKA SLATINA,102,7,,,1/1,,4424,,,549054.57,119296.57,2024
815855,1867,VRHOVO,RADEČE,82/2,5,,,1/1,,168,,,516808.9,100116.69,2024
815855,1867,VRHOVO,RADEČE,81/4,5,,,1/1,,583,,,516791.68,100114.99,2024
815863,1529,KOT,SEMIČ,1568,5,,,1/1,,512,,,512374.78,54631.74,2024
815863,1529,KOT,SEMIČ,*128/1,5,,,1/1,,152,,,512395.59,54641.32,2024
815863,1529,KOT,SEMIČ,1569,7,,,1/1,,35,,,512395.17,54650.97,2024
815863,1529,KOT,SEMIČ,1570,7,,,1/1,,651,,,512371.89,54642.58,2024
815863,1529,KOT,SEMIČ,1567,5,,,1/1,,388,,,512394.1,54627.75,2024
815865,2350,OTALEŽ,CERKNO,898/1,7,,,1/1,,3222,,,420790.9,105457.4,2024
815865,2350,OTALEŽ,CERKNO,898/2,7,,,1/1,,770,,,420757.27,105519.18,2024
815876,170,PINCE,LENDAVA,4289,7,,,1/4,,2306,,,616501.61,150438.15,2024
815876,170,PINCE,LENDAVA,4320,7,,,1/4,,2265,,,616564.87,150427.14,2024
815880,1425,VELIKA LOKA,TREBNJE,544,9,,,1/1,,2766,,,496193.35,87871.34,2024
815880,1425,VELIKA LOKA,TREBNJE,369/2,9,,,1/1,,1865,,,497230.24,87080.67,2024
815894,1432,KORITA,TREBNJE,1184,7,,,1/1,,3507,,,500573.01,81906,2024
815902,166,LENDAVA,LENDAVA,5782/2,7,,,1/1,,319,,,612676.34,158817.28,2024
815902,166,LENDAVA,LENDAVA,5781/2,7,,,1/1,,318,,,612591.78,158827.95,2024
815902,166,LENDAVA,LENDAVA,5784,7,,,1/1,,666,,,612652.15,158808.46,2024
815902,166,LENDAVA,LENDAVA,5780/2,3,,,1/1,,128,,,612567.6,158830.87,2024
809690,1675,GRAHOVO,CERKNICA,2093/6,9,,,3/367,,29778,,,453356.31,71187.09,2024
809690,1675,GRAHOVO,CERKNICA,2093/7,7,,,3/367,,5790,,,452985.78,71471.31,2024
809690,1675,GRAHOVO,CERKNICA,2093/8,7,,,3/367,,3309,,,452778.96,71494.85,2024
809690,1675,GRAHOVO,CERKNICA,2093/9,7,,,3/367,,839,,,452794.91,71525.97,2024
809690,1675,GRAHOVO,CERKNICA,2301/1,7,,,3/367,,3394,,,452958.58,71153.63,2024
809690,1675,GRAHOVO,CERKNICA,2301/2,7,,,3/367,,469,,,453003.85,71144.65,2024
809690,1675,GRAHOVO,CERKNICA,2482/1,7,,,3/367,,1571,,,453190.03,71068.63,2024
809690,1675,GRAHOVO,CERKNICA,2482/2,7,,,3/367,,1904,,,453161.98,71050.21,2024
809690,1675,GRAHOVO,CERKNICA,2582/1,7,,,3/367,,1520,,,453518.89,70658.37,2024
809690,1675,GRAHOVO,CERKNICA,2582/2,7,,,3/367,,1009,,,453536.85,70639.65,2024
809690,1675,GRAHOVO,CERKNICA,2582/3,7,,,3/367,,990,,,453608.01,70648.96,2024
809690,1675,GRAHOVO,CERKNICA,846/49,9,,,3/367,,1383813,,,453888.65,71488.5,2024
809690,1675,GRAHOVO,CERKNICA,846/50,9,,,3/367,,65,,,453010.16,71574.14,2024
809690,1675,GRAHOVO,CERKNICA,846/51,9,,,3/367,,2845,,,453089.02,71486.12,2024
809690,1675,GRAHOVO,CERKNICA,846/52,7,,,3/367,,250,,,453721.89,70959.89,2024
809690,1675,GRAHOVO,CERKNICA,846/53,5,,,3/367,,370,,,453770.71,70906.49,2024
809690,1675,GRAHOVO,CERKNICA,846/54,9,,,3/367,,3203,,,453920.78,70950.12,2024
809690,1675,GRAHOVO,CERKNICA,846/55,5,,,3/367,,199,,,453736.31,70858.64,2024
809690,1675,GRAHOVO,CERKNICA,846/56,5,,,3/367,,467,,,453771.52,70888.15,2024
809690,1675,GRAHOVO,CERKNICA,846/57,5,,,3/367,,76,,,453788.67,70876.87,2024
809690,1678,OTOK II,CERKNICA,2739/1,7,,,3/367,,23907,,,452632.89,70344.04,2024
809690,1678,OTOK II,CERKNICA,2739/2,7,,,3/367,,24482,,,452707.83,70150.06,2024
809690,1675,GRAHOVO,CERKNICA,2316/2,7,,,3/367,,15462,,,452356.55,71132.43,2024
809700,1058,ROŽNI VRH,CELJE,44/7,7,,,1/1,,909,,,519734.69,129787.53,2024
809704,1123,PLETOVARJE,ŠENTJUR,615/7,9,,,1/1,,110,,,533477.04,126862.33,2024
809789,1652,RAKITNA,BREZOVICA,1294/23,3,,,1/1,,15,,,456309.92,82776.4,2024
809792,1973,MEDVODE,MEDVODE,25/7,5,,,1/1,,31,,,454761.03,111192.42,2024
809792,1973,MEDVODE,MEDVODE,25/5,5,,,1/1,,95,,,454751.01,111195.32,2024
809792,1973,MEDVODE,MEDVODE,25/10,5,,,1/1,,100,,,454736.85,111197.66,2024
809792,1973,MEDVODE,MEDVODE,25/9,5,,,1/1,,85,,,454774.77,111188.18,2024
809792,1973,MEDVODE,MEDVODE,25/6,5,,,1/1,,4,,,454743.95,111193.75,2024
809792,1973,MEDVODE,MEDVODE,25/8,5,,,1/1,,32,,,454765.9,111190.91,2024
809802,2313,ŠEMPAS,NOVA GORICA,474/1,9,,,1/1,,14307,,,403027.52,89154.35,2024
809807,2610,VANGANEL,KOPER,1043/4,7,,,1/1,,7,,,403283.37,42148.3,2024
809813,89,SELO,MORAVSKE TOPLICE,2813/2,7,,,1/1,,1516,,,597875.97,177333.42,2024
809818,1326,RAKA,KRŠKO,2899,7,,,1/1,,2173,,,529146.71,86316.11,2024
809818,1326,RAKA,KRŠKO,2995,7,,,1/1,,1489,,,529192.1,86344.07,2024
809827,2113,ZALOG,CERKLJE NA GORENJSKEM,1110/7,7,,,1/1,,87,,,463095.94,120286.36,2024
809827,2113,ZALOG,CERKLJE NA GORENJSKEM,1113/4,7,,,1/1,,172,,,463156.12,120334.41,2024
809827,2113,ZALOG,CERKLJE NA GORENJSKEM,1114/4,7,,,1/1,,520,,,463017.66,120086.69,2024
809827,2113,ZALOG,CERKLJE NA GORENJSKEM,1118/10,7,,,1/1,,138,,,463389.15,120095.77,2024
809827,2113,ZALOG,CERKLJE NA GORENJSKEM,1118/18,7,,,1/1,,67,,,463498.85,119898.28,2024
809855,12,ŠULINCI,GORNJI PETROVCI,1451,7,,,1/1,,1096,,,590800.5,188161.43,2024
809856,1435,REBER,ŽUŽEMBERK,895,7,,,1/1,,1467,,,494832.29,79649.66,2024
809856,1435,REBER,ŽUŽEMBERK,897,7,,,1/1,,1845,,,494753.79,79728.43,2024
809858,2335,DORNBERK,NOVA GORICA,502/1,5,,,1/1,,1544,,,402143.95,83350.12,2024
809858,2335,DORNBERK,NOVA GORICA,502/33,5,,,1/1,,109,,,402153.4,83375.1,2024
813895,2560,HRPELJE,HRPELJE-KOZINA,2878/51,6,,,1/1,,12,,,416816,52316.33,2024
813895,2560,HRPELJE,HRPELJE-KOZINA,2878/52,6,,,1/1,,12,,,416814.57,52314.28,2024
813919,2560,HRPELJE,HRPELJE-KOZINA,2969/59,6,,,1/1,,12,,,416844.57,52279.36,2024
813919,2560,HRPELJE,HRPELJE-KOZINA,2969/60,6,,,1/1,,12,,,416845.97,52281.43,2024
813921,2560,HRPELJE,HRPELJE-KOZINA,2878/69,6,,,1/1,,12,,,416838.82,52300.71,2024
813921,2560,HRPELJE,HRPELJE-KOZINA,2878/70,6,,,1/1,,12,,,416837.39,52298.65,2024
813894,1737,TABOR,LJUBLJANA,3262/2,1,,,1/1,,,,,,,2024
813911,2560,HRPELJE,HRPELJE-KOZINA,2919/99,6,,,1/1,,12,,,416814.88,52365.67,2024
813911,2560,HRPELJE,HRPELJE-KOZINA,2919/100,6,,,1/1,,12,,,416813.72,52363.46,2024
813884,2560,HRPELJE,HRPELJE-KOZINA,2878/55,6,,,1/1,,12,,,416810.63,52307.82,2024
813884,2560,HRPELJE,HRPELJE-KOZINA,2878/56,6,,,1/1,,12,,,416808.86,52306.07,2024
813902,2560,HRPELJE,HRPELJE-KOZINA,2878/49,6,,,1/1,,12,,,416818.86,52320.43,2024
813902,2560,HRPELJE,HRPELJE-KOZINA,2878/50,6,,,1/1,,12,,,416817.43,52318.38,2024
813897,2560,HRPELJE,HRPELJE-KOZINA,2878/35,6,,,1/1,,12,,,416806.24,52321.53,2024
813897,2560,HRPELJE,HRPELJE-KOZINA,2878/36,6,,,1/1,,12,,,416807.66,52323.58,2024
813913,2560,HRPELJE,HRPELJE-KOZINA,2878/57,6,,,1/1,,12,,,416842.78,52335.52,2024
813913,2560,HRPELJE,HRPELJE-KOZINA,2878/58,6,,,1/1,,12,,,416844.83,52334.09,2024
813920,2560,HRPELJE,HRPELJE-KOZINA,2878/65,6,,,1/1,,12,,,416844.53,52308.92,2024
813920,2560,HRPELJE,HRPELJE-KOZINA,2878/66,6,,,1/1,,12,,,416843.1,52306.87,2024
813924,2560,HRPELJE,HRPELJE-KOZINA,2878/79,6,,,1/1,,12,,,416801.95,52315.37,2024
813924,2560,HRPELJE,HRPELJE-KOZINA,2878/80,6,,,1/1,,12,,,416800.52,52313.33,2024
813898,2560,HRPELJE,HRPELJE-KOZINA,2878/83,6,,,1/1,,12,,,416804.58,52299.92,2024
813898,2560,HRPELJE,HRPELJE-KOZINA,2878/84,6,,,1/1,,12,,,416803.15,52297.87,2024
813901,2560,HRPELJE,HRPELJE-KOZINA,2878/45,6,,,1/1,,16,,,416826.18,52330.94,2024
813901,2560,HRPELJE,HRPELJE-KOZINA,2878/46,6,,,1/1,,12,,,416824.57,52328.63,2024
813904,2560,HRPELJE,HRPELJE-KOZINA,2878/73,6,,,1/1,,12,,,416833.11,52292.5,2024
813904,2560,HRPELJE,HRPELJE-KOZINA,2878/74,6,,,1/1,,12,,,416831.68,52290.45,2024
813912,2560,HRPELJE,HRPELJE-KOZINA,2878/38,6,,,1/1,,12,,,416810.51,52327.69,2024
813912,2560,HRPELJE,HRPELJE-KOZINA,2878/39,6,,,1/1,,12,,,416811.94,52329.73,2024
813916,2560,HRPELJE,HRPELJE-KOZINA,2853/1,6,,,1/1,,12,,,416799.09,52311.27,2024
813916,2560,HRPELJE,HRPELJE-KOZINA,2853/2,6,,,1/1,,12,,,416797.66,52309.23,2024
813908,2560,HRPELJE,HRPELJE-KOZINA,2878/37,6,,,1/1,,12,,,416809.09,52325.63,2024
813908,2560,HRPELJE,HRPELJE-KOZINA,2878/65,6,,,1/1,,12,,,416844.53,52308.92,2024
813910,2560,HRPELJE,HRPELJE-KOZINA,2919/91,6,,,1/1,,12,,,416824.2,52383.37,2024
813910,2560,HRPELJE,HRPELJE-KOZINA,2919/89,6,,,1/1,,12,,,416826.53,52387.79,2024
813906,2560,HRPELJE,HRPELJE-KOZINA,2878/33,6,,,1/1,,12,,,416803.03,52317.73,2024
813906,2560,HRPELJE,HRPELJE-KOZINA,2878/34,6,,,1/1,,12,,,416804.81,52319.48,2024
813918,2560,HRPELJE,HRPELJE-KOZINA,2878/81,6,,,1/1,,12,,,416807.43,52304.02,2024
813918,2560,HRPELJE,HRPELJE-KOZINA,2878/82,6,,,1/1,,12,,,416806,52301.97,2024
813923,2560,HRPELJE,HRPELJE-KOZINA,2878/71,6,,,1/1,,12,,,416835.96,52296.6,2024
813923,2560,HRPELJE,HRPELJE-KOZINA,2878/72,6,,,1/1,,12,,,416834.53,52294.55,2024
813899,2560,HRPELJE,HRPELJE-KOZINA,2878/53,6,,,1/1,,12,,,416813.14,52312.23,2024
813899,2560,HRPELJE,HRPELJE-KOZINA,2878/54,6,,,1/1,,12,,,416811.71,52310.18,2024
813900,2560,HRPELJE,HRPELJE-KOZINA,2878/63,6,,,1/1,,12,,,416847.38,52313.02,2024
809923,1001,PETROVČE,ŽALEC,1/38,7,,,4604/17407,,17407,,,515151.85,122042.2,2024
809944,347,BIŠEČKI VRH,TRNOVSKA VAS,*132,7,,,1/4,,94,,,566057.48,154693.16,2024
809944,347,BIŠEČKI VRH,TRNOVSKA VAS,738,7,,,1/4,,1523,,,566158.28,154682.7,2024
809944,347,BIŠEČKI VRH,TRNOVSKA VAS,740,7,,,1/4,,4732,,,566114.4,154710.51,2024
809944,347,BIŠEČKI VRH,TRNOVSKA VAS,747,7,,,1/4,,1737,,,566063.67,154712.07,2024
809948,299,MALI BREBROVNIK,ORMOŽ,278/1,7,,,1/1,,1276,,,590475.38,147358.56,2024
809948,298,MIHALOVCI,ORMOŽ,199,7,,,1/1,,1527,,,589985.52,147153.75,2024
809948,298,MIHALOVCI,ORMOŽ,198/2,5,,,1/1,,515,,,590013.05,147164.51,2024
809948,298,MIHALOVCI,ORMOŽ,200/1,7,,,1/1,,999,,,589992.53,147193.46,2024
809948,299,MALI BREBROVNIK,ORMOŽ,278/2,7,,,1/1,,3045,,,590503.29,147346.82,2024
809948,298,MIHALOVCI,ORMOŽ,200/2,7,,,1/1,,270,,,590011.67,147182.97,2024
809948,298,MIHALOVCI,ORMOŽ,203,7,,,1/1,,910,,,589903.72,147167.87,2024
809948,298,MIHALOVCI,ORMOŽ,201,7,,,1/1,,4483,,,589943.27,147153.34,2024
809949,327,PODGORCI,ORMOŽ,35/2,4,,,1/1,,368,,,581388.22,143957.96,2024
809969,427,PLETERJE,KIDRIČEVO,406/5,9,,,1/24,,10241,,,558075.81,141534.54,2024
809999,2108,VELESOVO,CERKLJE NA GORENJSKEM,1801/1,1,,,1/1,,249,,,458533.77,125444.98,2024
810009,2610,VANGANEL,KOPER,576,7,,,1/1,,6006,,,404090.01,42206.9,2024
810016,1585,TRAVA,LOŠKI POTOK,2286/1,5,,,1/1,,926,,,473853.26,52985,2024
810035,620,MALI ROŠPOH,KUNGOTA,1535,7,,,1/1,,1636,,,549413.55,162868.51,2024
810035,620,MALI ROŠPOH,KUNGOTA,1536/1,7,,,1/1,,3198,,,549495.92,162842.86,2024
810035,620,MALI ROŠPOH,KUNGOTA,1536/2,7,,,1/1,,1484,,,549562.45,162811.38,2024
810035,620,MALI ROŠPOH,KUNGOTA,1536/3,7,,,1/1,,1774,,,549601.9,162786.83,2024
810035,620,MALI ROŠPOH,KUNGOTA,1537/14,7,,,1/1,,4422,,,549691.6,162785.63,2024
810035,620,MALI ROŠPOH,KUNGOTA,1538/1,7,,,1/1,,846,,,549731.04,162775.52,2024
810035,620,MALI ROŠPOH,KUNGOTA,1545/1,7,,,1/1,,7582,,,549352.18,162893.75,2024
810035,620,MALI ROŠPOH,KUNGOTA,1545/2,7,,,1/1,,10905,,,549332.01,162942.94,2024
810044,573,ZGORNJE HLAPJE,PESNICA,128,7,,,1/1,,2030,,,555746.2,168283.6,2024
810044,573,ZGORNJE HLAPJE,PESNICA,124,3,,,1/1,,3120,,,555782.71,168284.41,2024
810044,573,ZGORNJE HLAPJE,PESNICA,131,7,,,1/1,,2000,,,555759.44,168199.46,2024
810044,573,ZGORNJE HLAPJE,PESNICA,119,9,,,1/1,,3866,,,555674.51,168271.46,2024
810044,573,ZGORNJE HLAPJE,PESNICA,127,3,,,1/1,,1746,,,555805.46,168260.58,2024
810044,573,ZGORNJE HLAPJE,PESNICA,126,7,,,1/1,,7906,,,555697.3,168320.56,2024
810044,573,ZGORNJE HLAPJE,PESNICA,130,7,,,1/1,,1140,,,555804.08,168191.55,2024
810044,573,ZGORNJE HLAPJE,PESNICA,125,7,,,1/1,,2704,,,555812.23,168322.38,2024
810044,573,ZGORNJE HLAPJE,PESNICA,129,7,,,1/1,,1574,,,555793.53,168213.14,2024
810044,573,ZGORNJE HLAPJE,PESNICA,*18,5,,,1/1,,573,,,555832.61,168263.32,2024
810048,1526,VINJI VRH,SEMIČ,741,7,,,1/1,,1903,,,515870.88,54643.34,2024
810084,430,CIRKOVCE,KIDRIČEVO,855/4,7,,,2/120,,78,,,556656.9,141347.73,2024
810084,430,CIRKOVCE,KIDRIČEVO,855/2,7,,,19156/1155480,,9744,,,556785.32,141693.39,2024
810084,430,CIRKOVCE,KIDRIČEVO,823,7,,,124606/10506840,,87557,,,555130.26,137774.82,2024
810084,430,CIRKOVCE,KIDRIČEVO,262/1,7,,,2492/199560,,1663,,,556091.88,139932.08,2024
810084,430,CIRKOVCE,KIDRIČEVO,760,7,,,283852/27740880,,231174,,,554723.03,136866.51,2024
810084,430,CIRKOVCE,KIDRIČEVO,262/4,7,,,2/120,,335,,,556098.49,139961.96,2024
810084,430,CIRKOVCE,KIDRIČEVO,237/2,7,,,2/120,,682,,,555891.55,139425.24,2024
810084,430,CIRKOVCE,KIDRIČEVO,855/5,7,,,2/120,,60,,,556664.46,141348.11,2024
810379,2144,BISTRICA,TRŽIČ,201/7,1,,,1/1,,776,,,445131.29,134537.1,2024
810382,2146,KOVOR,TRŽIČ,856/2,7,,,1/1,,138,,,444828.18,133371.66,2024
810385,2636,BEŽIGRAD,LJUBLJANA,768/38,6,,,64/100,,65,,,461528.33,103745.97,2024
810385,2636,BEŽIGRAD,LJUBLJANA,768/40,6,,,64/100,,223,,,461543.47,103743.05,2024
810385,2636,BEŽIGRAD,LJUBLJANA,768/39,6,,,64/100,,71,,,461533.16,103745.05,2024
810385,2636,BEŽIGRAD,LJUBLJANA,768/37,6,,,64/100,,623,,,461502.93,103750.62,2024
810387,1733,BIZOVIK,LJUBLJANA,943/6,3,,,1/1,,846,,,466099.8,100855.03,2024
810387,1733,BIZOVIK,LJUBLJANA,943/5,3,,,1/1,,845,,,466108.03,100902.71,2024
810387,1733,BIZOVIK,LJUBLJANA,943/7,3,,,1/1,,109,,,466096.89,100896.16,2024
810454,1765,VINJE,DOL PRI LJUBLJANI,35/2,3,,,1/1,,598,,,474608.86,108693.68,2024
810478,2615,LOKA,KOPER,754/1,7,,,1/16,,1100,,,412845.38,43951.19,2024
810478,2615,LOKA,KOPER,754/2,7,,,1/16,,160,,,412752.07,43882.23,2024
810478,2615,LOKA,KOPER,765/1,7,,,1/16,,709,,,412808,44065.75,2024
810494,2605,KOPER,KOPER,295,5,,,1/1,,51,,,401247.31,46232.45,2024
792325,2320,PRVAČINA,RENČE-VOGRSKO,1515/21,3,,,1/1,,6198,,,397944.05,84933.16,2024
810367,478,PARADIŽ,CIRKULANE,523/1,9,,,1/1,,1330,,,576480.72,132722.46,2024
810376,2474,BUKOVJE,POSTOJNA,2287/8,5,,,1/1,,19,,,432825.65,75256.43,2024
810376,2474,BUKOVJE,POSTOJNA,2287/11,5,,,1/1,,5,,,432796.56,75236.73,2024
810383,2679,GRADIŠČE II,LJUBLJANA,116/34,6,,,34/200,,118,,,460512.42,100841.09,2024
810383,2679,GRADIŠČE II,LJUBLJANA,*453,1,,,34/200,,1030,,,460484.59,100815.3,2024
810395,1932,ZLATO POLJE,LUKOVICA,1652,1,,,1/1,,2183,,,476230.76,116910.57,2024
810398,1487,ZAJČJI VRH,NOVO MESTO,1332,7,,,1/1,,632,,,518386.12,70836.5,2024
810408,247,LOGAROVCI,KRIŽEVCI,1003,9,,,1/1,,3629,,,584140.75,155702.58,2024
810465,465,HRASTOVEC,ZAVRČ,595/1,7,,,1/1,,2208,,,579608.87,137071.24,2024
810465,465,HRASTOVEC,ZAVRČ,595/2,7,,,1/1,,1081,,,579581.33,137038.64,2024
810465,465,HRASTOVEC,ZAVRČ,595/3,7,,,1/1,,1623,,,579642.91,137052.71,2024
810465,465,HRASTOVEC,ZAVRČ,660/1,5,,,1/1,,1432,,,579604.21,137042.49,2024
810465,465,HRASTOVEC,ZAVRČ,660/2,7,,,1/1,,836,,,579614.07,137014.97,2024
810466,1893,STRANJE,KAMNIK,450/2,9,,,1/1,,806,,,468839.8,123357.98,2024
810405,400,PTUJ,PTUJ,486/86,3,,,1/1,,1135,,,568137.02,142533.81,2024
810491,2605,KOPER,KOPER,666/5,5,,,1/1,,124,,,400880.98,45966.46,2024
810368,2474,BUKOVJE,POSTOJNA,2287/10,5,,,1/1,,74,,,432806.3,75240.46,2024
810378,1978,STUDENČICE,MEDVODE,425,9,,,2/6,,4092,,,452286.24,109188.63,2024
810378,1978,STUDENČICE,MEDVODE,468,9,,,2/6,,2697,,,451694.02,108685.55,2024
810378,1976,PRESKA,MEDVODE,397/1,9,,,2/6,,1969,,,453631.02,110355,2024
810378,1976,PRESKA,MEDVODE,397/2,9,,,2/6,,82,,,453630.3,110414.25,2024
810378,1976,PRESKA,MEDVODE,27,7,,,1522/5556,,4630,,,454247.66,110498.15,2024
810456,1666,RAVNE PRI ŽILCAH,CERKNICA,*47,3,,,1/1,,60,,,459483.77,79193.22,2024
810456,1666,RAVNE PRI ŽILCAH,CERKNICA,1140/1,3,,,1/1,,242,,,459491.71,79176.39,2024
810456,1666,RAVNE PRI ŽILCAH,CERKNICA,1145/1,3,,,1/1,,82,,,459479.34,79203.04,2024
810464,1853,OKROG,LITIJA,1007,5,,,42/100,,897,,,498246.78,94003.63,2024
810468,2631,PORTOROŽ,PIRAN,1779/2,5,,,1478/10000,,377,,,390538.98,42239.81,2024
810498,2615,LOKA,KOPER,1612/7,5,,,1/1,,50,,,412376.4,44198.21,2024
791033,2248,TOLMIN,TOLMIN,637/6,3,,,1/1,,158,,,402130.78,116748.29,2024
810380,2146,KOVOR,TRŽIČ,108/47,1,,,1/1,,120,,,444632.46,133899.41,2024
810380,2146,KOVOR,TRŽIČ,108/70,1,,,1/1,,17,,,444606.96,133903.56,2024
810380,2146,KOVOR,TRŽIČ,106/6,1,,,1/1,,20,,,444604.63,133897.74,2024
810386,2068,ZGORNJA LUŠA,ŠKOFJA LOKA,80/141,10,,,1/1,,11455,,,443315.89,117057.38,2024
810404,1733,BIZOVIK,LJUBLJANA,767/2,9,,,1/3,,759,,,465658.03,99430.92,2024
813900,2560,HRPELJE,HRPELJE-KOZINA,2878/64,6,,,1/1,,12,,,416845.95,52310.97,2024
813914,2560,HRPELJE,HRPELJE-KOZINA,2878/40,6,,,1/1,,16,,,416813.55,52332.05,2024
813914,2560,HRPELJE,HRPELJE-KOZINA,2878/41,6,,,1/1,,16,,,416815.36,52334.63,2024
813925,2560,HRPELJE,HRPELJE-KOZINA,2853/3,6,,,1/1,,12,,,416796.23,52307.18,2024
813925,2560,HRPELJE,HRPELJE-KOZINA,2853/4,6,,,1/1,,12,,,416794.8,52305.13,2024
813896,2560,HRPELJE,HRPELJE-KOZINA,2878/75,6,,,1/1,,12,,,416830.25,52288.4,2024
813896,2560,HRPELJE,HRPELJE-KOZINA,2878/76,6,,,1/1,,12,,,416828.82,52286.34,2024
813909,2560,HRPELJE,HRPELJE-KOZINA,2878/67,6,,,1/1,,12,,,416841.68,52304.81,2024
813909,2560,HRPELJE,HRPELJE-KOZINA,2878/68,6,,,1/1,,12,,,416840.59,52302.45,2024
813915,2560,HRPELJE,HRPELJE-KOZINA,2878/60,6,,,1/1,,12,,,416848.93,52331.23,2024
813915,2560,HRPELJE,HRPELJE-KOZINA,2878/59,6,,,1/1,,12,,,416847.18,52333,2024
816472,665,RUŠE,RUŠE,75/13,6,,,1/1,,19,,,539444.5,156342.54,2024
815924,2557,OCIZLA,HRPELJE-KOZINA,164,7,,,1/1,,50,,,414709.21,50662.92,2024
815926,138,TRNJE V PREKMURJU,ČRENŠOVCI,1818,7,,,1/1,,3849,,,599459.91,161700.67,2024
815926,138,TRNJE V PREKMURJU,ČRENŠOVCI,1747,7,,,1/1,,2241,,,599676.23,161645.76,2024
815937,604,GRADIŠKA,KUNGOTA,485/8,5,,,1/1,,915,,,549933.83,163646.56,2024
815945,553,ZGORNJA VOLIČINA,LENART,412/4,5,,,1/1,,504,,,561100.45,155213.24,2024
815945,553,ZGORNJA VOLIČINA,LENART,412/1,7,,,1/1,,2383,,,561137.04,155212.18,2024
815945,553,ZGORNJA VOLIČINA,LENART,412/2,7,,,1/1,,599,,,561118.22,155236.06,2024
815945,553,ZGORNJA VOLIČINA,LENART,412/3,7,,,1/1,,2078,,,561168.76,155198.3,2024
815946,1535,ČRNOMELJ,ČRNOMELJ,743/85,9,,,1/1,,5337,,,514726.65,50365.93,2024
815946,1535,ČRNOMELJ,ČRNOMELJ,411/32,7,,,1/1,,342,,,516828.32,49527.35,2024
815946,1535,ČRNOMELJ,ČRNOMELJ,411/33,7,,,1/1,,2658,,,516844.12,49541.95,2024
815954,2169,KRANJSKA GORA,KRANJSKA GORA,269/13,5,,,1/1,,7,,,407540.23,150272.36,2024
815954,2169,KRANJSKA GORA,KRANJSKA GORA,269/17,5,,,1/1,,12,,,407538.37,150274.75,2024
815954,2169,KRANJSKA GORA,KRANJSKA GORA,269/14,5,,,1/1,,1,,,407540.26,150270.18,2024
815960,435,ŠIKOLE,KIDRIČEVO,441/8,3,,,1/50,,1063,,,553544.65,140661.48,2024
815960,435,ŠIKOLE,KIDRIČEVO,441/6,3,,,1/50,,232,,,553518.53,140670.39,2024
815960,435,ŠIKOLE,KIDRIČEVO,1000/2,7,,,1/50,,1113,,,553188.54,139684.32,2024
815960,435,ŠIKOLE,KIDRIČEVO,996/7,7,,,8741/1000000,,15,,,552307.36,139845.08,2024
815960,435,ŠIKOLE,KIDRIČEVO,1000/1,7,,,1/50,,193904,,,553411.4,139444.4,2024
815960,435,ŠIKOLE,KIDRIČEVO,997/2,7,,,1/50,,3867,,,552514.91,139742.18,2024
815960,435,ŠIKOLE,KIDRIČEVO,674/4,3,,,81/4360,,436,,,552329.51,139856.73,2024
815960,435,ŠIKOLE,KIDRIČEVO,998/3,7,,,1/50,,133,,,552756.98,139632.47,2024
815960,435,ŠIKOLE,KIDRIČEVO,499/7,5,,,7/370,,740,,,553696.54,140495.55,2024
815960,435,ŠIKOLE,KIDRIČEVO,500/9,7,,,1/50,,41,,,553843.28,140514.08,2024
815960,435,ŠIKOLE,KIDRIČEVO,388/3,3,,,33/19000,,760,,,553856.33,140636.57,2024
815960,435,ŠIKOLE,KIDRIČEVO,499/2,3,,,197/10400,,208,,,553721.59,140526.02,2024
815960,435,ŠIKOLE,KIDRIČEVO,1000/3,7,,,1/50,,449,,,553178.04,139678.89,2024
815960,435,ŠIKOLE,KIDRIČEVO,997/1,7,,,1/50,,164568,,,552499.5,139511.69,2024
815960,435,ŠIKOLE,KIDRIČEVO,1236,9,,,1/50,,3710,,,554985.09,141351.48,2024
815960,435,ŠIKOLE,KIDRIČEVO,997/3,7,,,1/50,,19,,,552348.39,139825.97,2024
815960,435,ŠIKOLE,KIDRIČEVO,999/2,7,,,1/50,,730,,,553077.34,139564.04,2024
815960,435,ŠIKOLE,KIDRIČEVO,996/5,7,,,8741/1000000,,101630,,,552201.45,139619.81,2024
815960,435,ŠIKOLE,KIDRIČEVO,998/4,7,,,1/50,,345,,,552990.94,139528.63,2024
815960,435,ŠIKOLE,KIDRIČEVO,999/1,7,,,1/50,,194671,,,553184.59,139147.12,2024
815960,435,ŠIKOLE,KIDRIČEVO,998/2,7,,,1/50,,3398,,,552856.06,139580.95,2024
815960,435,ŠIKOLE,KIDRIČEVO,388/6,5,,,3/3800,,228,,,553852.17,140610.59,2024
815960,435,ŠIKOLE,KIDRIČEVO,996/6,7,,,8741/1000000,,618,,,552295.78,139846.44,2024
